Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,ยอดเงินยกมาจากเดือน มี.ค 2569,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,467685.7919999999,ยอดเงินโอนข้ามเดือน,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,ยอดเงินโอนออกยกมาจากเดือน มี.ค 2569,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,0,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66
ไฟล์แยก,N,54,Kinwong,5054,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,55,,5055,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,56,,5056,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,57,,5057,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,58,,5058,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,59,,5059,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,60,,5060,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,61,,5061,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,62,,5062,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,63,,5063,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,64,,5064,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,65,,5065,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,66,,5066,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,67,,5067,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,68,,5068,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,69,,5069,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,70,,5070,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,71,,5071,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,72,,5072,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,73,,5073,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,74,,5074,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,75,,5075,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,76,,5076,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,77,,5077,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,78,,5078,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,79,,5079,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N,80,,5080,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,ยูนิตน้ำ+ไฟ รวม,,320,1937,13081,,,88400,88400,13000,9600,672,146306,10241.419999999998,300033.30999999994,19502.100000000006,1365.1470000000004,0,เงินเข้าเดือนนี้,509236.2322999998,สรุปเงินเข้าเดือนหน้า,451815.22600000014,,,81600,81600,0,5500,385,5021.49,351.5043,2580,180.60000000000002,50990,3569.2999999999997,1328.1,92.96700000000001,,,,,86,0,5099,150398.967,3000,8678.16,,12568.563000000004,,,,682800,24000,,,,,
,,,,,,,,ยูนิตไฟ 10 บ./หน่วย,,=,,130810,,สรุปเงินเข้าเดือนนี้,699036.2322999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ยูนิตไฟ 10 บ./หน่วย,,=,,50990,,,,,,,,,,,,,,,
,,,,,,,,ยูนิตไฟ 8 บ./หน่วย,,=,15496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ยูนิตไฟ 8 บ./หน่วย,,=,0,,,,,ยอดเงินโอนออกยกไปเดือน พ.ค 2569,,12568.563000000004,,,,,,,,,
สรุปเงินเข้าเดือน เม.ย 2569,,,699036.2322999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยอดเงินเข้า Statement,,,699035.1100000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ส่วนต่าง ,,,1.1222999992314726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ห้อง4122 ชำระ ประกัน router ผ่าน เครื่อง EDC ยอดเข้าบัญชีขาดไป ,,,,,1.07,,,2051 โอนค่าเนท 29/4/69 748,,โอนเกิน,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ห้อง4130 ชำระ ค่าเช่า มี.ค ผ่าน เครื่อง EDC ยอดเข้าบัญชีขาดไป ,,,,,1.07,,,5046 โอนค่าเนท 29/4/69 748,,โอนเกิน,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,4066 โอนค่าเนท 30/4/69 749,,โอนเกิน,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,รวม,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M Estate 1983859190 + กสิกร k.ณรงค์ 0581083912 (ผู้เช่าทั่วไป),,,,,,ยอดเข้ารวม,699035.1100000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ยอดโอนเข้า บจก เอ็มเอส เทท 1983859190,,,,,ยอดโอนเข้า บจก เอ็มเอส เทท 1983859190 (ผู้เช่าบริษัท - ไฟล์แยก),,,,,,,ยอดโอนเข้า k.ณรงค์ 0581083912,,,,,,,,ยอดโอนออกจาก บช k.ณรงค์ 3912 (ผู้เช่าทั่วไป),,,,,,ยอดโอนออกจาก บช k.ณรงค์ 3912 (ผู้เช่าบริษัท) ไฟล์แยก,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M Estate 1983859190 (ผู้เช่าบริษัท - ไฟล์แยก),,,,,,ยอดเข้ารวม,2685050.0300000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยอดโอนเข้า  กสิกร k.ณรงค์ 0581083912 (ผู้เช่าบริษัท - ไฟล์แยก),,,,,,ยอดเข้ารวม,0,,,,,,,,,,,,,,,,,,,,,,,รวมยอด,13514.86,,,,,รวมยอด,,66748.18000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ยอดโอนออก บช k.ณรงค์ 3912 (คืนผู้เช่าทั่วไป),,,ยอดออกรวม,13514.86,,,รวมยอด,,,560913.5800000005,,รวมยอด,2685050.0300000003,,,,,,รวมยอด,,,138121.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ยอดโอนออก บช k.ณรงค์ 3912 (คืนผู้เช่าบริษัท),,,ยอดออกรวม,66748.18000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ยอดโอนเข้า บช k.ณรงค์ 3912 (ผู้เช่าบริษัท) ไฟล์แยก,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,=,3303822.1000000006,,,,,,,,,,,,,,,,,,,,,สรุปยอดที่ยกไปเดือนพฤษภาคม 2569,,451815.22600000014,,,,,,รวมยอด,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค่าไฟ/ยูนิต (บาท),,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,สเตจเม้นท์ บช k.ณรงค์ 0581083912 เม.ย 2569 โอนออก (คืนผู้เช่าบริษัท - ย้ายออก),,,,,,,,,,,,,,,,,,,
,,,,ค่าน้ำ/ยูนิต (บาท),,,30,,,สเตจเม้นท์ บจก. เอ็มเอส เทท 1983859190 รายการโอนเข้า เม.ย 2569,,,,,,สเตจเม้นท์ บจก. เอ็มเอส เทท 1983859190 รายการโอนเข้า เม.ย 2569 (ผู้เช่าบริษัท / ไฟล์แยก),,,,,,,สเตจเม้นท์ บจก. เอ็มเอส เทท 2162810874 รายการโอนเข้า  2569 (ผู้เช่าทั่วไป),,,,,สเตจเม้นท์ บช k.ณรงค์ 0581083912 เม.ย 2569 โอนเข้า (ผู้เช่าทั่วไป),,,,สเตจเม้นท์ บช k.ณรงค์ 0581083912 เม.ย 2569 โอนออก (คืนผู้เช่า - ย้ายออก),,,,,,,,,,,,,,,วันที่,,ยอด,,รายการคืน,,,,,,,,,,,,,,,
,,ค่าไฟ/ยูนิต (บาท),,,,,8,,,วันที่,ยอด,,รายการ,,1,2569-04-01 00:00:00,10504.6,บ.ยูโลจี ห้อง4003 ชำระค่าเช่า มี.ค ไฟล์แยก (มี.ค),,,,,วันที่,,ยอด,รายการ,,วันที่,ยอด ,รายการ,,วันที่,ยอด,,รายการ,,,,,,,,,,,1,2569-04-17 00:00:00,,2514.8,,คืน บ.ไท่เต๋อฝู ย้ายออก 12/4/2569 ไฟล์แยก ลำดับที่22 (เม.ย) ,,,,,,,,,,,,,,,
,,ค่าเช่า Studio/เดือน (บาท),,,,,6800,,,2569-04-01 00:00:00,747.93,,ห้อง4092 ชำระค่า อินเตอร์เนท วันใช้งาน 1-31/3/2569 (มี.ค),,2,2569-04-01 00:00:00,35361.93,บ.ไป่หลง ห้อง1011 1012 ชำระค่าเช่า มี.ค ไฟล์แยก (มี.ค),,,,,,,,,,2569-04-25 00:00:00,300,ห้อง1008 ชำระค่าปรับเปิดห้องนอกเวลาทำการ  (เม.ย),,2569-04-10 00:00:00,754.5,,คืน ห้อง4119 ย้ายออก วันที่ 31/3/2569 (มี.ค),,,,,,,,,,,2,2569-04-21 00:00:00,,5725.76,, คืน บ.ไชน่าสเตท Kingwong Site ย้ายออก 18/4/2569 ไฟล์แยก ลำดับที่2 (เม.ย) ,,,,,,,,,,,,,,,
,,ค่าเช่า Suite/เดือน (บาท),,,,,13600,,,2569-04-01 00:00:00,9143.3,,ค่าเช่า มี.ค ห้อง4062  (มี.ค),,3,2569-04-01 00:00:00,147920.5,บ.คินวอง ชำระค่าเช่า มี.ค ไฟล์แยก (มี.ค),,,,,,,,,,2569-04-25 00:00:00,300,ห้อง1008 ชำระค่าปรับเปิดห้องนอกเวลาทำการ  (เม.ย),,2569-04-10 00:00:00,4082.2,,คืน ห้อง4043 ย้ายออก วันที่ 1/4/2569 (มี.ค),,,,,,,,,,,3,2569-04-21 00:00:00,,5807.06,,  คืน บ.ไชน่าสเตท Aohong Site ย้ายออก 18/4/2569 ไฟล์แยก ลำดับที่3 (เม.ย) ,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-01 00:00:00,27200,,ค่าประกัน+ค่าเช่าล่วงหน้า ห้อง1031 เข้าพัก 1/4/2569 (เม.ย),,4,2569-04-01 00:00:00,107250, บ.คินวองชำระค่าประกัน + ล่วงหน้า  Studio 10 ห้อง เข้าพัก 15/3/69 ไฟล์แยก (มี.ค),,,,,,,,,,2569-04-25 00:00:00,22673.6,ค่าเช่า มี.ค ห้อง3003 (มี.ค),1.0,2569-04-17 00:00:00,,,"2,514.80 คืน บ.ไท่เต๋อฝู ย้ายออก 12/4/2569 ไฟล์แยก ลำดับที่22 (เม.ย) ",,,,,,,,,,,4,2569-04-23 00:00:00,,1171.8,, คืน บ.เฟยจิน ห้อง4134 ย้ายออก 22/4/2569 ไฟล์แยก ลำดับที่ 14 (เม.ย),,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-01 00:00:00,26418.6,,ค่าเช่า มี.ค ห้อง1024  (มี.ค),,5,2569-04-01 00:00:00,107250," บ.คินวอง ชำระประกัน + ล่วงหน้า Studio 6 ห้อง ,Suite 2 เข้าพัก 23/3/69 ไฟล์แยก (มี.ค)",,,,,,,,,,2569-04-25 00:00:00,27200,ประกัน + ค่าเช่าล่วงหน้า ห้อง3006 เข้าพัก 18/4/2569 (เม.ย),,2569-04-17 00:00:00,626.03,,ห้อง 3029 (พนักงานคินวอง) คืนเงินประกัน router (เม.ย),,,,,,,,,,,5,2569-04-25 00:00:00,,7093.6,, คืน บ.ซีโน - สิ่งแวดล้อม ห้อง5001 5002  ย้ายออก 15/4/69 ไฟล์แยก (เม.ย),,,,,,,,,,,,,,,
,,,,,,,,,1,2569-04-01 00:00:00,,,"10,504.60 บ.ยูโลจี ห้อง4003 ชำระค่าเช่า มี.ค ไฟล์แยก (มี.ค)",,6,2569-04-01 00:00:00,20922.53,บ.ยู่เฟิง ห้อง3001 ชำระค่าเช่า มี.ค ไฟล์แยก (มี.ค),,,,,,,,,,2569-04-25 00:00:00,5000,ประกัน router ห้อง3006 4058 5018 5043 5046 (เม.ย),2.0,2569-04-21 00:00:00,,,"5,725.76 คืน บ.ไชน่าสเตท Kingwong Site ย้ายออก 18/4/2569 ไฟล์แยก ลำดับที่2 (เม.ย) ",,,,,,,,,,,6,2569-04-25 00:00:00,,3825,,คืน บ.Aohong ห้อง5013 ย้ายออก 15/4/69 ไฟล์แยก (เม.ย),,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-01 00:00:00,8554.8,,ค่าเช่า มี.ค ห้อง4132  (มี.ค),,7,2569-04-01 00:00:00,8803.3,บ.ยู่เฟิง ห้อง3022 ชำระค่าเช่า มี.ค ไฟล์แยก (มี.ค),,,,,,,,,,2569-04-25 00:00:00,747.93,ค่า Internet ห้อง4107 ใช้งาน 1-30/4/2569 (เม.ย),3.0,2569-04-21 00:00:00,,,"5,807.06  คืน บ.ไชน่าสเตท Aohong Site ย้ายออก 18/4/2569 ไฟล์แยก ลำดับที่3 (เม.ย) ",,,,,,,,,,,7,2569-04-30 00:00:00,,40610.16,, คืน บ.คินวอง Suite 3 ห้อง 3002 3004 3029 ย้ายออก 14/4/69 ไฟล์แยก (เม.ย),,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-01 00:00:00,6661.4,,ค่าเช่า มี.ค ห้อง3024  (มี.ค),,8,2569-04-02 00:00:00,53705.63, บ.เมกะ 4ห้อง ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่17  (มี.ค),,,,,,,,,,2569-04-25 00:00:00,300,ห้อง4134 ชำระค่าปรับเปิดห้องนอกเวลาทำการ  (เม.ย),4.0,2569-04-23 00:00:00,,,"1,171.80 คืน บ.เฟยจิน ห้อง4134 ย้ายออก 22/4/2569 ไฟล์แยก ลำดับที่ 14 (เม.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,สรุป (ทั่วไป),,,ยูนิต,ค่าไฟรวม,197296,,2,2569-04-01 00:00:00,,,"35,361.93 บ.ไป่หลง ห้อง1011 1012 ชำระค่าเช่า มี.ค ไฟล์แยก (มี.ค)",,9,2569-04-02 00:00:00,2869.74, อู้ฟู้ชา ชำระค่าน้ำ - ไฟ มี.ค ไฟล์แยก ลำดับที่10  (มี.ค),,,,,,,,,,2569-04-25 00:00:00,13600,ประกัน + ค่าเช่าล่วงหน้า ห้อง5013 เข้าพัก 12/4/2569 (เม.ย),5.0,2569-04-25 00:00:00,,,"7,093.60 คืน บ.ซีโน - สิ่งแวดล้อม ห้อง5001 5002 ย้ายออก 15/4/69 ไฟล์แยก (เม.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,จำนวนห้องเช่า (ทั่วไป),,,48,,ห้อง,,3,2569-04-01 00:00:00,,,"147,920.50 บ.คินวอง ชำระค่าเช่า มี.ค ไฟล์แยก (มี.ค)",,10,2569-04-02 00:00:00,7635.05, บ.สกายเคม ห้อง4053 ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่6  (มี.ค),,,,,,,,,,2569-04-25 00:00:00,13600,ประกัน + ค่าเช่าล่วงหน้า Studio ห้อง4134 เข้าพัก 24/4/2569 (เม.ย),6.0,2569-04-25 00:00:00,,,"3,825  คืน บ.Aohong ห้อง5013 ย้ายออก 15/4/69 ไฟล์แยก (เม.ย)",,,,,,,,,,,,รวม,,,,66748.18000000001,,,,,,,,,,,,,,,
,,รายได้ค่าเช่า,,,,381633.30999999994,บาท,,4,2569-04-01 00:00:00,,,"107,250 บ.คินวองชำระค่าประกัน + ล่วงหน้า  Studio 10 ห้อง เข้าพัก 15/3/69ไฟล์แยก (มี.ค)",,11,2569-04-02 00:00:00,69637.4,บ.เฟยจิน 5 ห้อง ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่14  (มี.ค),,,,,,,,,,2569-04-25 00:00:00,27200,ประกัน + ค่าเช่าล่วงหน้า Suite ห้อง3029 เข้าพัก 24/4/2569 (เม.ย),,2569-04-25 00:00:00,3964.5,,คืน ห้อง2023 ย้ายออก  15/4/2569 (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,รายได้จาก Vat7%,,,,16857.9383,บาท,,5,2569-04-01 00:00:00,,,"107,250 บ.คินวอง ชำระประกัน + ล่วงหน้า Studio 6 ห้อง ,Suite 2 เข้าพัก 23/3/69 ไฟล์แยก (มี.ค)",,12,2569-04-02 00:00:00,59523.93, บ.ไทยเตียว 6 ห้อง ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่23  (มี.ค),,,,,,,,,,2569-04-25 00:00:00,27200,ประกัน + ค่าเช่าล่วงหน้า Suite ห้อง1025 เข้าพัก 24/4/2569 (เม.ย),,2569-04-25 00:00:00,3461.6,,คืน ห้อง2027 ย้ายออก  17/4/2569 (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,รายได้จากค่า INTERNET,,,,,บาท,22288.314000000006,,2569-04-01 00:00:00,5878.16,,ค่าเช่า มี.ค ห้อง3009  (มี.ค),,13,2569-04-03 00:00:00,87926.53,"87,926.53 บ.ไสออนนน์ 10 ห้อง ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่13  (มี.ค)",,,,,,,,,,,,,,2569-04-25 00:00:00,626.03,,ห้อง 5028  (พนักงานคินวอง) คืนเงินประกัน router (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค่าน้ำ,,,406,12180,บาท,,6,2569-04-01 00:00:00,,,"20,922.53 บ.ยู่เฟิง ห้อง3001 ชำระค่าเช่า มี.ค ไฟล์แยก (มี.ค)",,14,2569-04-03 00:00:00,19043.17,"19,043.17 บ.บ่อทองอินดัสทรี 2 ห้อง ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่7  (มี.ค)",,,,,,,,,,,,,7.0,2569-04-30 00:00:00,,,"40,610.16 คืน บ.คินวอง Suite 3 ห้อง 3002 3004 3029 ย้ายออก 14/4/69 ไฟล์แยก (เม.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค่าไฟ หน่วย 10 บาท,,,18180,181800,บาท,181800,7,2569-04-01 00:00:00,,,"8,803.30 บ.ยู่เฟิง ห้อง3022 ชำระค่าเช่า มี.ค ไฟล์แยก (มี.ค)",,15,2569-04-03 00:00:00,10428.63, บ.ไทซิง ห้อง4002 ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่25  (มี.ค),,,,,รวม,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค่าไฟ หน่วย 8 บาท,,,1937,15496,บาท,15496,,2569-04-01 00:00:00,7238.13,,ค่าเช่า มี.ค ห้อง4123  (มี.ค),,16,2569-04-03 00:00:00,67733.46, บ.บายมิ่ง 6 ห้อง ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่19  (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค่าทำความสะอาด,,,,5500,บาท,,,2569-04-01 00:00:00,9389.4,,ค่าเช่า มี.ค ห้อง1019  (มี.ค),,17,2569-04-06 00:00:00,109521.65,"109,521.65 บ.ไท่ซาน  7 ห้อง ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่11  (มี.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค่าปรับ,,,,5021.49,บาท,,,2569-04-01 00:00:00,9346.6,,ค่าเช่า มี.ค ห้อง2025  (มี.ค),,18,2569-04-06 00:00:00,38007.8,บ.อีสเทิร์นนส์ ร้านอาหารจีน  ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่18  (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค้างชำระ,,,,,บาท,,,2569-04-01 00:00:00,9838.8,,ค่าเช่า มี.ค ห้อง3007  (มี.ค),,19,2569-04-07 00:00:00,38431.74, บ.ฟาร์อีส 4 ห้อง ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่4  (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,รวม,,,,618488.7382999999,,,,2569-04-01 00:00:00,7784.4,,ค่าเช่า มี.ค ห้อง3014  (มี.ค),,20,2569-04-07 00:00:00,22846.8,บ.ไชน่าสเตท Aohong Site 3 ห้อง ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่3  (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-01 00:00:00,20619.2,,ค่าเช่า มี.ค ห้อง3015  (มี.ค),,21,2569-04-07 00:00:00,72610.68, บ.ไชน่าสเตท Kinwong Site 9 ห้อง ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่2  (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ทั่วไปค้างชำระรวม,,,,,,,,2569-04-01 00:00:00,10629.64,,ค่าเช่า มี.ค ห้อง3017  (มี.ค),,22,2569-04-07 00:00:00,454902.8, บ.เดลทัล 85 ห้อง ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่5  (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-01 00:00:00,17016.16,,ค่าเช่า มี.ค ห้อง3018  (มี.ค),,23,2569-04-07 00:00:00,8161.3,บ.เซียวเซียง - นัน  1 ห้อง ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่12  (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-01 00:00:00,18350.8,,ค่าเช่า มี.ค ห้อง3019  (มี.ค),,24,2569-04-09 00:00:00,84879.84, บ.Aohong 14 ห้อง ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่28  (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-01 00:00:00,9838.8,,ค่าเช่า มี.ค ห้อง3021  (มี.ค),,25,2569-04-10 00:00:00,107250, บ.คินวอง ชำระค่าประกัน+ล่วงหน้า 10 ห้อง Studio 5021 - 5030 เข้าพัก 31/3/2569 ไฟล์แยกลำดับที่ 1 (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-01 00:00:00,9025.6,,ค่าเช่า มี.ค ห้อง3043  (มี.ค),,26,2569-04-10 00:00:00,10725,บ.คินวอง ชำระประกัน + ล่วงหน้า (เพิ่ม) ห้อง3004 Studio เป็น Suite เมื่อวันที่  1/3/69 ไฟล์แยก ลำดับที่ 1 (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-01 00:00:00,747.93,,ห้อง4107 ชำระค่า อินเตอร์เนท วันใช้งาน 1-31/3/2569 (มี.ค),,27,2569-04-10 00:00:00,258604.22,บ.คินวอง  48 ห้อง ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่1  (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-01 00:00:00,10202.6,,ค่าเช่า มี.ค ห้อง4136  (มี.ค),,28,2569-04-11 00:00:00,15954, บ.ไท่เต๋อฝู 1 ห้อง ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่22  (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
