Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,ยอดเงินยกมาจากเดือน พ.ย 2568,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,270678.5660000001,ยอดเงินโอนข้ามเดือน,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,ยอดเงินโอนออกยกมาจากเดือน พ.ย 2568,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,50527.82,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64
,,ค่าปรับ,,,,800,บาท,,,2568-12-03 00:00:00,,,"9,544.81 หัวเฉิง ห้อง2023 ชำระค่าเช่า พ.ย ไฟล์แยก (พ.ย)",,2568-12-10 00:00:00,455647.52, เดลทัลชำระ ค่าเช่า เดือน พ.ย ไฟล์แยก (พ.ย),,,,,,,,,,,,,,2568-12-09 00:00:00,,,"1,000 คืนค่าประกัน router ห้อง4051 บ.ออนเนอร์สย้ายออก ไฟล์แยก (พ.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค้างชำระ,,,,,บาท,,,2568-12-04 00:00:00,,,"800,000 บาท โอนไป M Estate 178-8-922118-3",,2568-12-10 00:00:00,13260,ไสออนนน์ ค่าประกัน + ล่วงหน้า ห้อง4109 เข้าพัก 3/12/68ไฟล์แยก (ธ.ค),,,,,,,,,,,,,,2568-12-09 00:00:00,10989.2,,คืนห้อง1027 ย้ายออก วันที่ 8/12/2568 (พ.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,รวม,,,,502212.607,,,,2568-12-04 00:00:00,,,"79,621.18 คินวอง ชำระค่าเช่าเดือน ธ.ค ไฟล์แยก (ธ.ค)",,2568-12-11 00:00:00,31215.68, ไชน่าสเตท Aohong Site ชำระ ค่าเช่า เดือน พ.ย ไฟล์แยก (พ.ย),,,,,,,,,,,,,,2568-12-20 00:00:00,3065.7,,คืนห้อง4006 ย้ายออก วันที่ 8/12/2568 (พ.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-04 00:00:00,20469.4,,ค่าเช่า พ.ย ห้อง 1023  (พ.ย),,2568-12-11 00:00:00,83814.4,ไชน่าสเตท Kinwong Site ชำระ ค่าเช่า เดือน พ.ย ไฟล์แยก (พ.ย),,,,,,,,,,รวม,,92463.32,,2568-12-20 00:00:00,4387.16,,คืนห้อง3006 ย้ายออก วันที่ 10/12/2568 (พ.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ทั่วไปค้างชำระรวม,,,,,,,,2568-12-04 00:00:00,22406.1,,ค่าเช่า พ.ย ห้อง 1024  (พ.ย),,2568-12-12 00:00:00,81600,"ไท่ เต๋อ ฝู ค่าประกัน+ล่วงหน้า 3006,4114,4120,4121,4122 เข้าพัก 11/12/2568 ไฟล์แยก (ธ.ค)",,,,,,,,,,,,,,2568-12-27 00:00:00,5321.26,,คืนห้อง3037 ย้ายออก วันที่ 26/12/2568 (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-04 00:00:00,3173.33,,ค่าเช่า พ.ย ห้อง 1025  (พ.ย),,2568-12-12 00:00:00,52837.36,เฟยจิน ชำระค่าเช่า เดือน พ.ย ไฟล์แยก (พ.ย),,,,,,,,,,,,,,2568-12-29 00:00:00,,,"6,479 คืน ห้อง4043 ย้ายออก 29/12/2568 บริษัท ไชน่าสเตท (Kingwong Site) ไฟล์แยก (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ค้างชำระ ผู้เช่าทั่วไป,,,,,2568-12-04 00:00:00,,,"60,179.14 บ.เมกะ ชำระค่าเช่า เดือน พ.ย ไฟล์แยก (พ.ย)",,2568-12-13 00:00:00,13600,หมิงเฮา ห้อง4132 ชำระค่าประกัน+ล่วงหน้า เข้าพัก 13/12/2568 ไฟล์แยก (ธ.ค),,,,,,,,,,,,,,2568-12-29 00:00:00,,,"1,000 คืนค่าประกัน router ห้อง3008 บริษัท เมกะไฟล์แยก (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,เลขห้อง,ยอด,,,,2568-12-04 00:00:00,906.66,,ค่าเช่า พ.ย ห้อง 1016  (พ.ย),,2568-12-13 00:00:00,38523.14, ฟาร์อีส ชำระ ค่าเช่า เดือน พ.ย ไฟล์แยก (พ.ย),,,,,,,,,,,,,,2568-12-29 00:00:00,,,"2,627 คืน บ.หมิงเฮา ห้อง4136 ย้ายออก 29/12/2568 ไฟล์แยก (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1003,0,,,,2568-12-04 00:00:00,14773.44,,ค่าเช่า พ.ย ห้อง 3018  (พ.ย),,2568-12-13 00:00:00,11700,ฟาร์อีส ชำระประกัน + ล่วงหน้า Studio ห้อง1018 เข้าพัก 25/11/68 ไฟล์แยก (พ.ย),,,,,,,,,,,,,,2568-12-30 00:00:00,4874,,คืนห้อง4110 ย้ายออก วันที่ 29/12/2568 (พ.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1007,0,,,,2568-12-04 00:00:00,9357.3,,ค่าเช่า พ.ย ห้อง 3007  (พ.ย),,2568-12-20 00:00:00,13600, ไท่ซาน ประกัน + ล่วงหน้า Studio ห้อง4111 เข้าพัก 5/12/68 ไฟล์แยก (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1016,0,อ้อมตาม นัดชำระ 14/1/69,,,2568-12-04 00:00:00,4379.6,,ค่าเช่า พ.ย ห้อง 1010  (พ.ย),,2568-12-20 00:00:00,13093.94,"ชานกง ค่าเช่าเดือน พ.ย ห้อง 3002 , 4112 ไฟล์แยก (พ.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1018,0,,,,2568-12-04 00:00:00,19329.85,,ค่าเช่า พ.ย ห้อง 1032  (พ.ย),,2568-12-20 00:00:00,13260, เซียวเซียง นัน ชำระประกัน + ล่วงหน้า ห้อง4052 เข้าพัก 9/12/2568 ไฟล์แยก (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1026,ย้ายออก,,,,2568-12-04 00:00:00,3515.73,,ค่าเช่า พ.ย ห้อง 3020  (พ.ย),,2568-12-29 00:00:00,5162.84,หมิงเฮา ห้อง4132 ชำระค่าเช่า ธ.ค ไฟล์แยก (ธ.ค),,,,,,,,,,สเตจเม้นท์ บช k.ณรงค์ 0581083912 ธ.ค 2568 โอนเข้า (ผู้เช่าบริษัท - ไฟล์แยก),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,3002,0,ค่า internet,,,2568-12-04 00:00:00,16585.3,,ค่าเช่า พ.ย ห้อง 3003  (พ.ย),,2568-12-29 00:00:00,64105.5, เฟยจิน ชำระค่าเช่า ธ.ค ไฟล์แยก (ธ.ค),,,,,,,,,,2568-12-09 00:00:00,747.93,ค่า internet ห้อง4003 (ยูโลจี) ใช้งาน 5 ธ.ค 68 - 5 ม.ค 69 (ธ.ค),,รวมยอดโอนออก,,,60722.80000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,3037,0,,,,2568-12-04 00:00:00,13600,,ห้อง1016 ค่าประกัน+ล่วงหน้า เข้าพัก 27/11/2568 (ธ.ค),,2568-12-29 00:00:00,14237.56," เซียวเซียงนัน ค่าเช่า ธ.ค ห้อง4066 + Wifi , ค่าเช่า 4052 ไฟล์แยก (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,4001,0,,,,2568-12-04 00:00:00,13600,,ห้อง4132 ค่าประกัน+ล่วงหน้า เข้าพัก 28/11/2568 (ธ.ค),,2568-12-30 00:00:00,6200.78, ไท่ซาน ชำระค่าเช่า ธันวาคม ห้อง4111 ไฟล์แยก (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,4010,0,,,,2568-12-04 00:00:00,27200,,ห้อง1007 ค่าประกัน+ล่วงหน้า เข้าพัก 27/11/2568 (ธ.ค),,2568-12-30 00:00:00,14723.48, ไท่ซาน ชำระค่าเช่า ธันวาคม ห้อง1020 ไฟล์แยก (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,4112,0,ค่า internet,,,2568-12-04 00:00:00,27200,,ห้อง1027 ค่าประกัน+ล่วงหน้า เข้าพัก 26/11/2568 (ธ.ค),,2568-12-30 00:00:00,40800,ไท่ซาน ประกัน + ล่วงหน้า  ห้อง4051 เข้าพัก 12/12/68 + Suite 1006 15/12/68 ไฟล์แยก (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,รวม,0,,,,2568-12-04 00:00:00,17400,,"ประกัน + ล่วงหน้า Suite 1013,1014,1015 = 17,400 เงินสด (โอน 1/12/69 ยอด 64,200 ) ธ.ค",,2568-12-31 00:00:00,1804.02,อู้ฟู้ชา+ห้อง1031+ร้านอาหารตามสั่ง ชำระค่าน้ - ไฟ ธ.ค ไฟล์แยก (ธ.ค) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-04 00:00:00,13600,,ห้อง4110 ค่าประกัน+ล่วงหน้า เข้าพัก 2/12/2568 (ธ.ค),,2568-12-31 00:00:00,7207.93,สกายเคม ห้อง4053 ชำระค่าเช่า ธ.ค ไฟล์แยก (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-04 00:00:00,747.93,,ค่า internet ห้อง2001 ใช้งาน 26 พ.ย - 26 ธ.ค 2568 (พ.ย),,2568-12-31 00:00:00,15622.71, ยู่เฟิง ชำระค่าเช่า ธ.ค ไฟล์แยก (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-04 00:00:00,398.9,,ค่า internet ห้อง2012 ใช้งาน 1-16/11/2568 (พ.ย),,,,,,,,,,,,,,รวม,,747.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-04 00:00:00,747.93,,ค่า internet ห้อง4107 ใช้งาน 1-31/12/2568 (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-04 00:00:00,,," 1,000 ประกัน router ห้อง3013 ฟรี15 วัน ใช้งาน 26 พ.ย - 10 ธ.ค 68 (พ.ย)",,รวม,,1972957.3599999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-04 00:00:00,,,"1,000 ประกัน router ห้อง3017 ฟรี15 วัน ใช้งาน 26 พ.ย - 10 ธ.ค 68 (พ.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-04 00:00:00,,,"1,000 ประกัน router ห้อง3001 ฟรี15 วัน ใช้งาน 25 พ.ย - 9 ธ.ค 68 (พ.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-04 00:00:00,,,"1,000 ประกัน router ห้อง1014 ฟรี15 วัน ใช้งาน 30 พ.ย - 14 ธ.ค 68 (พ.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-04 00:00:00,,,"1,000 ประกัน router ห้อง4108 ฟรี15 วัน ใช้งาน 30 พ.ย - 14 ธ.ค 68 (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-05 00:00:00,,,"7,248.59 สกายเคม ชำระค่าเช่า พ.ย ไฟล์แยก สกายเคม (พ.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-07 00:00:00,1915,,ผู้รับเหมา (คุณน้ำฝน) ชำระค่าไฟ พ.ย 68 (พ.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-07 00:00:00,0.3,,ผู้รับเหมา (คุณน้ำฝน) ชำระค่าไฟ พ.ย 68 (พ.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-08 00:00:00,,,"34,174.23 ไป่หลง ชำระค่าเช่า พ.ย ไฟล์แยกไป่หลง (พ.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-08 00:00:00,,,"369,750.30 Chen Jun (แปลง2) ชำระค่าเช่า พ.ย ไฟล์แยก แปลง2 (พ.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-08 00:00:00,,,"4,098.03 ยูโลจี ชำระค่าเช่า พ.ย ไฟล์แยก ยูโลจี (พ.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-08 00:00:00,,,"19,889.51 บ่อทองอินดัสทรี ชำระค่าเช่า 1028 1029 พ.ย ไฟล์แยกบ่อทอง (พ.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-09 00:00:00,20000,,ค่าประกัน + ค่าเช่าล่วงหน้า Suite ห้อง 1008+1009 เข้าพัก 1/12/2568 (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-09 00:00:00,14400,,ค่าประกัน + ค่าเช่าล่วงหน้า Suite ห้อง 1008+1009 เข้าพัก 1/12/2568 (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-09 00:00:00,,,"34,733 ค่าเช่า บ.อีสเทิร์นไนส์ เดือน พ.ย ไฟล์แยกอีสเทิร์นไนส์ (พ.ย)",                                            ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-09 00:00:00,,,0.60 ค่าเช่า บ.อีสเทิร์นไนส์ เดือน พ.ย ไฟล์แยกอีสเทิร์นไนส์ (พ.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-09 00:00:00,,," 1,000 ประกัน router ห้อง4007  ใช้งาน 9 - 31 ธ.ค ค่าบริการเก็บพร้อมค่าเช่า   (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-10 00:00:00,20000,,ค่าประกัน + ค่าเช่าล่วงหน้า Suite ห้อง 1008+1009 เข้าพัก 1/12/2568 (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-10 00:00:00,,," 1,000 ประกัน router ห้อง1008  ใช้ฟรี15 วัน 1-15/12/2568 (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-10 00:00:00,,,"175,500 เดลทัลชำระ ประกัน + ล่วงหน้า 20 ห้อง เข้าพัก 1/11/68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-10 00:00:00,,,"455,647.52  เดลทัลชำระ ค่าเช่า เดือน พ.ย ไฟล์แยก (พ.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-10 00:00:00,,,"13,260  ไสออนนน์ ค่าประกัน + ล่วงหน้า ห้อง4109 เข้าพัก 3/12/68ไฟล์แยก (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-11 00:00:00,,,"31,215.68  ไชน่าสเตท Aohong Site ชำระ ค่าเช่า เดือน พ.ย ไฟล์แยก (พ.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-11 00:00:00,,,"83,814.40  ไชน่าสเตท Kinwong Site ชำระ ค่าเช่า เดือน พ.ย ไฟล์แยก (พ.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-12 00:00:00,,,"81,600 ไท่ เต๋อ ฝู ค่าประกัน+ล่วงหน้า 3006,4114,4120,4121,4122 เข้าพัก 11/12/2568 (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-12 00:00:00,22427.5,,ค่าเช่า พ.ย ห้อง 1030  (พ.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-12 00:00:00,,,"52,837.36 เฟยจิน ชำระค่าเช่า พ.ย ไฟล์แยก (พ.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-13 00:00:00,,,"13,600 หมิงเฮา ห้อง4132 ชำระค่าประกัน+ล่วงหน้า เข้าพัก 13/12/2568 ไฟล์แยก (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-13 00:00:00,,,"38,523.14 ฟาร์อีส ชำระ ค่าเช่า เดือน พ.ย ไฟล์แยก (พ.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-13 00:00:00,,,"11,700 ฟาร์อีสประกัน + ล่วงหน้า Studio  ห้อง1018 เข้าพัก 25/11/68 ไฟล์แยก (พ.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-16 00:00:00,13600,,ประกัน + ล่วงหน้า ห้อง4006 เข้าพัก 14/12/68 (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-19 00:00:00,,,"1,395.16 รับดอกเบี้ยเงินฝาก ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-19 00:00:00,,,13.95 ภาษี หัก ณ ที่จ่าย,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-20 00:00:00,13600,,ประกัน + ล่วงหน้า Studio ห้อง1003 เข้าพัก 20/12/68 (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-20 00:00:00,13600,,ประกัน + ล่วงหน้า Studio ห้อง3043 เข้าพัก 9/12/68 (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-20 00:00:00,7027.53,,ค่าเช่า พ.ย ห้อง 3015  (พ.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-20 00:00:00,6974.03,,ค่าเช่า พ.ย ห้อง 3031  (พ.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-20 00:00:00,4525.46,,ค่าเช่า พ.ย ห้อง 3017  (พ.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-20 00:00:00,,,"13,600 ไท่ซาน ประกัน + ล่วงหน้า Studio ห้อง4111 เข้าพัก 5/12/68 ไฟล์แยก (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-20 00:00:00,,," 1,000 ประกัน router ห้อง3042 บริษัท กว่างโจว ค่าบริการเก็บพร้อมค่าเช่า (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-20 00:00:00,6770.73,,ค่าเช่า พ.ย ห้อง 4081  (พ.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-20 00:00:00,,,"13,093.94 ชานกง ค่าเช่าเดือน พ.ย ห้อง 3002 , 4112 ไฟล์แยก (พ.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-20 00:00:00,300,,ค่าปรับห้อง 3042 เปิดห้องนอกเวลาทำการ (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-20 00:00:00,27200,,ประกัน + ล่วงหน้า Studio ห้อง1027 เข้าพัก 13/12/68 ** ย้ายไปห้อง1026 วันที่ 15/12/2568 **  (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-20 00:00:00,747.93,,ค่า internet ห้อง3002 ใช้งาน 1-30/11/2568 (พ.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-20 00:00:00,747.93,,ค่า internet ห้อง4112  ใช้งาน 1-30/11/2568 (พ.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-20 00:00:00,,,"13,260 เซียวเซียง นัน ชำระประกัน + ล่วงหน้า ห้อง4052 เข้าพัก 9/12/2568 ไฟล์แยก (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-25 00:00:00,13600,,ประกัน + ค่าเช่าล่วงหน้า ห้อง 3037 เข้าพัก 26/12/2568 (พ.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-26 00:00:00,,,"1,800,000 บาท โอนไป M Estate 178-8-922118-3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-28 00:00:00,8029.43,,ค่าเช่า ธ.ค ห้อง4002 (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-28 00:00:00,5000,,"ค่าเช่า ธ.ค ห้อง3017 ( โอน 5,000 + เงินสด 5,194.68)  (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-29 00:00:00,16734.03,,ค่าเช่า ธ.ค ห้อง3030 (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-29 00:00:00,,,"5,162.84 หมิงเฮา ห้อง4132 ชำระค่าเช่า ธ.ค ไฟล์แยก (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-29 00:00:00,30042.03,,"ค่าเช่า ธ.ค ห้อง1008 ยอด 14,141.53 + ห้อง1009 ยอด 15,900.50 รวม 30,042.03 (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-29 00:00:00,18600.83,,ค่าเช่า ธ.ค ห้อง1013 (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-29 00:00:00,15640.14,,ค่าเช่า ธ.ค ห้อง1014 (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-29 00:00:00,,,"64,105.50 เฟยจิน ชำระค่าเช่า ธ.ค ไฟล์แยก (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-29 00:00:00,,,"14,237.56 เซียวเซียงนัน ค่าเช่า ธ.ค ห้อง4066 + Wifi , ค่าเช่า 4052 ไฟล์แยก (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-30 00:00:00,8212.4,,ค่าเช่า ธ.ค ห้อง4081 (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-30 00:00:00,5456.58,,ค่าเช่า ธ.ค ห้อง3010 (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-30 00:00:00,6233.4,,ค่าเช่า ธ.ค ห้อง3024 (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-30 00:00:00,,,"6,200.78 ไท่ซาน ชำระค่าเช่า ธันวาคม ห้อง4111 ไฟล์แยก (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-30 00:00:00,,,"14,723.48 ไท่ซาน ชำระค่าเช่า ธันวาคม ห้อง1020 ไฟล์แยก (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
