Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,ยอดเงินยกมาจากเดือน ม.ค 2569,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,416323.7310000001,ยอดเงินโอนข้ามเดือน,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,ยอดเงินโอนออกยกมาจากเดือน ม.ค 2568,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,27662.839,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66
,,ค้างชำระ,,,,,บาท,,4,2569-02-03 00:00:00,,,"8,257.60  ยูโลจี ห้อง4003 ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค)",,19,2569-02-05 00:00:00,35557, บ.อีสเทิร์นไนส์ (ร้านอาหารจีน)  ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,รวม,,,,521274.302,,,,2569-02-03 00:00:00,5540.04,,ค่าเช่า ม.ค ห้อง3010 (ม.ค),,20,2569-02-05 00:00:00,0.5,บ.อีสเทิร์นไนส์ (ร้านอาหารจีน)  ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-03 00:00:00,6970.63,,ค่าเช่า ม.ค ห้อง4123 (ม.ค),,21,2569-02-09 00:00:00,41982.43,บ.กว่างโจว  ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ทั่วไปค้างชำระรวม,,,,,,,,2569-02-03 00:00:00,,,"600,000 โอนไป กสิกร บัญชี M Estate 178-8-922118-3",,22,2569-02-09 00:00:00,29152.72, บ.ไชน่าสเตท Aohong Site  ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5,2569-02-03 00:00:00,,,"14,792.50 บริษัท ดาวู ห้อง1015 ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค)",,23,2569-02-10 00:00:00,195000, Aohong Site ชำระค่าประกัน + ล่วงหน้า 15 ห้อง ไฟล์แยก (ก.พ) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,เลขห้อง,,ยอด ,หมายเหตุ,,,6,2569-02-03 00:00:00,,,"7,345.70  ไท่ซาน ห้อง4111 ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค)",,24,2569-02-11 00:00:00,13260, ไสออนนน์ ชำระค่าประกัน + ล่วงหน้า ห้อง3023 เข้าพัก 6/2/2569 ไฟล์แยก (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ห้อง3003,,0,,,,7,2569-02-03 00:00:00,,,"17,152.40 ไท่ซาน ห้อง1006 ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค)",,25,2569-02-12 00:00:00,71917.74, บ.เฟยจิน ชำระค่าเช่า ม.ค  ไฟล์แยก (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ห้อง3037,,0,,,,8,2569-02-03 00:00:00,,,"15,258.48 ไท่ซาน ห้อง3031 ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค)",,26,2569-02-12 00:00:00,26520,Star Hub ชำระค่าประกัน + ล่วงหน้า ห้อง2021+3025 (เข้าพัก 30/1/69) ไฟล์แยก (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ห้อง4130,,0,,,,9,2569-02-03 00:00:00,,,"18,682.50 ไท่ซาน ห้อง1020 ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค)",,27,2569-02-12 00:00:00,13260, Star Hub ชำระค่าประกัน + ล่วงหน้า ห้อง3034 (เข้าพัก 1/2/69) ไฟล์แยก (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ผู้เช่าทั่วไป รวม ,,0,,,,10,2569-02-03 00:00:00,,,"8,179.23 ไท่ซาน ห้อง4051 ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค)",,28,2569-02-12 00:00:00,13260,บ.กว่างโจว ชำระค่าประกัน + ล่วงหน้า ห้อง4006 (เข้าพัก 5/2/69) ไฟล์แยก (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-03 00:00:00,17594.31,,ค่าเช่า ม.ค ห้อง3030 (ม.ค),,29,2569-02-12 00:00:00,27200,บ.ไท่ซาน ชำระค่าประกัน + ล่วงหน้า Suite ห้อง3032 (เข้าพัก 1/2/69) ไฟล์แยก (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,11,2569-02-03 00:00:00,,,"56,996.87 บายมิ่ง 6 ห้อง ชำระค่าเช่า ม.ค ไฟล์แยกบายมิ่ง + ค่า internet ยูโลจี ห้อง4003 ไฟล์แยกยูโลจี (ม.ค)",,30,2569-02-12 00:00:00,1000, บ.ไท่ซานชำระ ค่าประกัน router (พนง ชำระเอง) ห้อง4111 ใช้งาน 3-28/2/2569 ไฟล์แยก (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,สรุป (ผู้เช่ากลุ่มบริษัท),,,ยูนิต,ค่าไฟรวม,336764, ,,2569-02-04 00:00:00,7923.5,,ค่าเช่า ม.ค ห้อง4081 (ม.ค),,31,2569-02-13 00:00:00,433447.16,บ.เดลทัล 85 ห้อง ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค),,,,,,,,,,,,,,รวมยอดโอนออก,,,28457.699999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,จำนวนห้องเช่า,,,215,,ห้อง,,12,2569-02-04 00:00:00,,,"82,969  ไท่เต๋อฝู 7ห้อง ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค)",,32,2569-02-16 00:00:00,41690, บ.ฟาร์อีส ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,รายได้ค่าเช่า,,,,1284261.76,บาท,,13,2569-02-04 00:00:00,,,"26,520 สตาร์ฮับ ชำระ ประกัน + ล่วงหน้า Suite ห้อง1016 เข้าพัก 5/2/2569 ไฟล์แยก (ก.พ)",,33,2569-02-18 00:00:00,44089.03,บ.ไทยเตียว ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,รายได้จาก Vat7%,,,,26406.716000000004,บาท,,14,2569-02-05 00:00:00,,,"33,403.83 บ.ไป่หลง ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค)",,34,2569-02-27 00:00:00,16311.9, บ.ดาวูเทค ชำระค่าเช่า ก.พ ไฟล์แยก (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,รายได้จากค่า INTERNET,,,18,13342.046000000002,บาท,,15,2569-02-05 00:00:00,,,"99,975.70 บ.คินวอง ชำระค่าเช่า ก.พ ไฟล์แยก (ก.พ)",,35,2569-02-27 00:00:00,42298.13, บ.สตาร์ฮับ ชำระค่าเช่า ก.พ ไฟล์แยก (ก.พ),,,,,,,,,,รวม,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค่าน้ำ,,,995,29850,บาท,29850,16,2569-02-05 00:00:00,,,"6,012.18 บ.ยู่เฟิง ห้อง3022 ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค)",,36,2569-02-27 00:00:00,26520,บ.สตาร์ฮับ ชำระค่าประกัน + ล่วงหน้า ห้อง Suite 1030 เข้าพัก 27/2/69 ไฟล์แยก (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค่าไฟ หน่วย 10 บาท,,,19774,197740,บาท,197740,17,2569-02-05 00:00:00,,,"16,984.93 บ.ยู่เฟิง ห้อง3001 ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค)",,37,2569-02-28 00:00:00,8804.37,บ.หัวเฉิง ชำระค่าเช่าห้อง 2028 ไฟล์แยก (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค่าไฟ หน่วย 8 บาท,,,17378,139024,บาท,139024,18,2569-02-05 00:00:00,,,"20,035.03 บ.บ่อทองอินดัสทรี ห้อง1028 1029 ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค)",,38,2569-02-28 00:00:00,7305.3,บ.หัวเฉิง ชำระค่าเช่าห้อง 2023 ไฟล์แยก (ก.พ),,,,,,,,,,สเตจเม้นท์ บช k.ณรงค์ 0581083912 ม.ค 2569 โอนเข้า (ผู้เช่าบริษัท - ไฟล์แยก),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค่าทำความสะอาด,,,,5200,บาท,,19,2569-02-05 00:00:00,,,"35,557 บ.อีสเทิร์นไนส์ (ร้านอาหารจีน)  ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค)",,39,2569-02-28 00:00:00,17498.96,บ.เซียวเซียงนัน ชำระค่าเช่า ก.พ ไฟล์แยก (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค่าปรับ,,,,2450,บาท,,20,2569-02-05 00:00:00,,,0.50 บ.อีสเทิร์นไนส์ (ร้านอาหารจีน)  ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค),,40,2569-02-28 00:00:00,47074.33, บ.จงเคอ ชำระค่าเช่า ก.พ 3 ห้อง ไฟล์แยก (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค้างชำระ,,,,,บาท,,21,2569-02-09 00:00:00,,,"41,982.43  บ.กว่างโจว  ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค)",,41,2569-02-28 00:00:00,49000,บ.กว่างโจวชำระค่าเช่า ก.พ ไฟล์แยก (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,รวม,,,,1698274.522,,,,2569-02-09 00:00:00,32.1,,ร้านมินิมาร์ท ด้านหน้าโครงการ ต่อไฟห้อง 1001 ชำระค่าไฟ (ม.ค),,42,2569-02-28 00:00:00,1622.57,  บ.กว่างโจวชำระค่าเช่า ก.พ ไฟล์แยก (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,22,2569-02-09 00:00:00,,,"29,152.72 บ.ไชน่าสเตท Aohong Site  ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ก.พ บริษัท ค้างชำระรวม,,,0,,,,,2569-02-10 00:00:00,7656.03,,"Suite ห้อง1023 ย้ายออกวันที่ 9/2/2569 ส่วนต่างผู้เช่าต้องชำระเพิ่ม 7,656.03  (ม.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,23,2569-02-10 00:00:00,,,"195,000 Aohong Site ชำระค่าประกัน + ล่วงหน้า 15 ห้อง ไฟล์แยก (ก.พ) ",,,รวม,,1761130.0600000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-11 00:00:00,,,32.10 ชำระค่าไฟ ม.ค ซ้ำ ยกไปหักเดือน ก.พ 69  ร้านมินิมาร์ท ด้านหน้าโครงการ ต่อไฟห้อง 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,24,2569-02-11 00:00:00,,,"13,260 ไสออนนน์ ชำระค่าประกัน + ล่วงหน้า ห้อง3023 เข้าพัก 6/2/2569 ไฟล์แยก (ก.พ)",,,,,,,,,,,,,,,รวม,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,25,2569-02-12 00:00:00,,,"71,917.74 บ.เฟยจิน ชำระค่าเช่า ม.ค  ไฟล์แยก (ม.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-12 00:00:00,19913,,ค่าเช่า ม.ค ห้อง1007  (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-12 00:00:00,17109.6,,ค่าเช่า ม.ค ห้อง1010  (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-12 00:00:00,16970.5,,ค่าเช่า ม.ค ห้อง1018  (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-12 00:00:00,22320.5,,ค่าเช่า ม.ค ห้อง1024  (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-12 00:00:00,19923.7,,ค่าเช่า ม.ค ห้อง1025  (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-12 00:00:00,18118.61,,ค่าเช่า ม.ค ห้อง1032  (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-12 00:00:00,5596.21,,ค่าเช่า ม.ค ห้อง2025  (ม.ค),                                            ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-12 00:00:00,19463.6,,ค่าเช่า ม.ค ห้อง3003  (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-12 00:00:00,11599.01,,ค่าเช่า ม.ค ห้อง3015  (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-12 00:00:00,9849.5,,ค่าเช่า ม.ค ห้อง3020  (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-12 00:00:00,8640.4,,ค่าเช่า ม.ค ห้อง3021  (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-12 00:00:00,7709.5,,ค่าเช่า ม.ค ห้อง3043  (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-12 00:00:00,9582,,ค่าเช่า ม.ค ห้อง4001  (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-12 00:00:00,8287.3,,ค่าเช่า ม.ค ห้อง4010  (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-12 00:00:00,8982.8,,ค่าเช่า ม.ค ห้อง4110  (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-12 00:00:00,8298,,ค่าเช่า ม.ค ห้อง4119  (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-12 00:00:00,4338.93,,ค่าเช่า ม.ค ห้อง4131  (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-12 00:00:00,9218.2,,ค่าเช่า ม.ค ห้อง4136  (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,26,2569-02-12 00:00:00,,,"26,520 Star Hub ชำระค่าประกัน + ล่วงหน้า ห้อง2021+3025 (เข้าพัก 30/1/69) ไฟล์แยก (ม.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,27,2569-02-12 00:00:00,,,"13,260 Star Hub ชำระค่าประกัน + ล่วงหน้า ห้อง3034 (เข้าพัก 1/2/69) ไฟล์แยก (ก.พ)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-12 00:00:00,13600,,ห้อง4113 ชำระค่าประกัน + ล่วงหน้า เข้าพัก 2/2/2569 (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,28,2569-02-12 00:00:00,,,"13,260 บ.กว่างโจว ชำระค่าประกัน + ล่วงหน้า ห้อง4006 (เข้าพัก 5/2/69) ไฟล์แยก (ก.พ)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,29,2569-02-12 00:00:00,,,"27,200 บ.ไท่ซาน ชำระค่าประกัน + ล่วงหน้า Suite ห้อง3032 (เข้าพัก 1/2/69) ไฟล์แยก (ก.พ)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-12 00:00:00,747.93,,ห้อง2018 ชำระค่า Internet ใช้งาน 1-28/2/2569 (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,30,2569-02-12 00:00:00,,,"1,000  บ.ไท่ซานชำระ ค่าประกัน router (พนง ชำระเอง) ห้อง4111 ใช้งาน 3-28/2/2569 ไฟล์แยก (ก.พ)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-13 00:00:00,1000,,ค่าประกัน router ห้อง2022  ใช้งาน 6-28/2/2569  (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-13 00:00:00,7163.8,,ค่าเช่า ม.ค ห้อง3037  (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-13 00:00:00,9298,,ค่าเช่า ม.ค ห้อง4077  (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,31,2569-02-13 00:00:00,,,"433,447.16 บ.เดลทัล 85 ห้อง ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-13 00:00:00,0.44,,ชำระเพิ่มส่วนต่าง 0.44 สต. ค่าเช่า ม.ค ห้อง4077  (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,32,2569-02-16 00:00:00,,,"41,690 บ.ฟาร์อีส ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-16 00:00:00,749,,ผู้รับเหมาคุณน้ำฝน หจก ชัยนัฐนนท์ ชำระค่าไฟ (ม.ค),, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-16 00:00:00,,,"1,500,000 โอนไป กสิกร บัญชี M Estate 178-8-922118-3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-16 00:00:00,4724.7,,ค่าเช่า ม.ค ห้อง4130  (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,33,2569-02-18 00:00:00,,,"44,089.03 บ.ไทยเตียว ชำระค่าเช่า ม.ค ไฟล์แยก (ม.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-18 00:00:00,772.86,,ค่าอินเตอร์เนท ห้อง3015 ใช้งาน 1 มกราคม - 10 กุมภาพันธ์ 2569 (ม.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,34,2569-02-27 00:00:00,,,"16,311.90 บ.ดาวูเทค ชำระค่าเช่า ก.พ ไฟล์แยก (ก.พ)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,35,2569-02-27 00:00:00,,,"42,298.13 บ.สตาร์ฮับ ชำระค่าเช่า ก.พ ไฟล์แยก (ก.พ)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,36,2569-02-27 00:00:00,,,"26,520 บ.สตาร์ฮับ ชำระค่าประกัน + ล่วงหน้า ห้อง Suite 1030 เข้าพัก 27/2/69 ไฟล์แยก (ก.พ)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-28 00:00:00,9966.13,,ค่าเช่า ก.พ ห้อง4125  (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-28 00:00:00,747.93,,ค่า internet ห้อง4092 ใช้งาน 1-28/2/69 (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-28 00:00:00,5961.2,,ค่าเช่า ก.พ ห้อง3009  (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-28 00:00:00,36122.23,,ค่าเช่า ก.พ ห้อง1013 + 1014  (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-28 00:00:00,8822.31,,ค่าเช่า ก.พ ห้อง4132  (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,37,2569-02-28 00:00:00,,,"8,804.37 บ.หัวเฉิง ชำระค่าเช่าห้อง 2028 ไฟล์แยก (ก.พ)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,38,2569-02-28 00:00:00,,,"7,305.30 บ.หัวเฉิง ชำระค่าเช่าห้อง 2023 ไฟล์แยก (ก.พ)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,39,2569-02-28 00:00:00,,,"17,498.96 บ.เซียวเซียงนัน ชำระค่าเช่า ก.พ ไฟล์แยก (ก.พ)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,40,2569-02-28 00:00:00,,,"47,074.33 บ.จงเคอ ชำระค่าเช่า ก.พ 3 ห้อง ไฟล์แยก (ก.พ)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-28 00:00:00,1000,,ค่าประกัน router ห้อง3015 (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-28 00:00:00,747.93,,ค่า internet ห้อง3015 ใช้งาน 26/2 - 26/3 2569 (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-28 00:00:00,747.93,,ค่า internet ห้อง4107 ใช้งาน 1-28/2/2569 (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-28 00:00:00,300,,ค่าปรับเปิดห้องนอกเวลาทำการ ห้อง3001 วันที่เปิดห้อง 25/2/69 19:40 น.  (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-28 00:00:00,15734.3,,ค่าเช่า ก.พ ห้อง3018  (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-02-28 00:00:00,17002.6,,ค่าเช่า ก.พ ห้อง3019  (ก.พ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,41,2569-02-28 00:00:00,,,"49,000 บ.กว่างโจวชำระค่าเช่า ก.พ ไฟล์แยก (ก.พ)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,42,2569-02-28 00:00:00,,,"1,622.57  บ.กว่างโจวชำระค่าเช่า ก.พ ไฟล์แยก (ก.พ)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
